-791043744 671005284
403225423 915657195
-241175769 56409580
569784690 247110104
14076422 920603627
823248500 376895979
707081291 764479587
288105790 529281559
955497748 496004617
510081039 15698559
-666853393 427726583
-8251808 553835779
-181237965 850968500
710519525 440228890
14538242 524619281
-745276229 510677904
459037700 938404488
-204835091 291139516
226635309 370547158
-894787170 157524266
-911905492 122114629
13358669 413254145
319232950 624889007
877521436 186032707
-861584219 761817682
1580875 414835020
-124888368 145356326
-105967113 775803603
-961836310 68136278
829953960 888399124
356193487 738966242
-602892030 871938999
-428188981 665796105
-245741003 208777337
-351708116 984580940
645289187 456350414
-812543901 125170905
479322597 728062936
154088195 583906233
729591723 325656910
571397913 923106029
481366205 240196061
-107762659 885485248
-564113073 271689911
-396860817 141664831
-993734177 633222527
422477629 33519176
413194298 646242327
-684884209 525825342
59185131 181921137
637723040 556302158
-118962265 289719395
-592468368 144280169
32262810 637039875
-624040800 479432895
864385970 598395160
-4870413 467576094
572303619 433916964
466179774 561035723
-554711514 605896931
683585198 283386580
-762819476 665022870
488980477 139220682
739056730 399921393
-960957116 637940468
702944571 559936371
-228244912 980197218
677904230 507866855
-308288467 907788248
622443800 626149965
-242770099 416851709
-86227052 571712996
-994015300 715277016
729273763 172157245
794601045 177299969
-249758415 28135295
-772081161 110457520
-131013263 245477319
220937055 651013994
-105120778 826057494
728403164 554175657
180813806 802526767
851479077 616057151
229219370 609196553
854673872 965780584
-568208360 896871378
502010479 578802687
61091576 587985341
265338565 557520865
-746608978 308519998
-735086019 537739368
854576323 164448096
-971011583 275484901
429732812 28835046
-157883176 586355912
303195493 158866020
656498628 696605388
861053485 862207094
-988622120 94224911
-506468448 535303494
714666209 311865504
-888169988 859405017
936298903 228285714
-860842176 359208204
-551986072 285940339
587223409 330147132
253172719 357263635
788034543 573485133
-86387774 350922509
947229950 940065386
-351728999 438582669
768729801 93358378
-995537887 223943412
-541652152 471303439
-422114489 248033030
624077061 553381627
-532666226 17682902
-430910947 956635310
-178150538 402093950
296738747 222988046
100773500 645102535
268011858 143943186
248088578 697324814
-780754804 689653092
-943929179 678918918
-434871075 238896740
-332919003 752965629
-121069067 560858429
-275830336 543842194
-828377949 412111501
-422216014 405578284
247566127 241964477
598437806 574883480
-283625867 253624164
814482593 190184003
734026198 767587525
22473664 634901889
709746875 98273370
-957313002 340237847
-915121327 452002824
407605298 735628691
21158337 649982358
-840166362 635179384
-83661210 64439786
699341676 456985004
-857191421 218917906
433308132 962959043
386855662 123438357
-963604719 948035986
390313631 660668721
-914452885 622052754
669890470 260669630
-855930207 619436585
100169237 742874943
434380402 754404041
50173779 440160843
995189003 493215128
254355572 873792157
795272223 120557397
913778615 975440486
-347842803 598175863
204082918 367357275
-701739851 860572403
-956095423 507021045
-706853623 788621682
-393030618 327250500
-504257537 218518228
33379345 78745436
-381222148 3957039
60577407 249671825
756692870 402850871
627882810 177914650
571597172 726939015
-611371132 44137525
-602462742 944633749
852134567 5689303
-408540174 974272503
824936653 633983746
856665224 652009062
281545093 186678058
74770874 416703333
-80460178 691899073
489000352 895309047
343624581 21941322
238474369 673950384
-955495477 899955946
888553941 661780657
-736551531 109046991
-79465756 974774803
356583948 836568870
-521066673 269653279
-392242535 230014383
-392471268 335502876
945978042 44521883
-573758518 123987639
-88104425 46888779
567955452 172574339
960197987 164314303
-804386637 430085109
-615445465 150312031
-703549890 499999246
-402920306 575494645
935674159 739808948
-591593233 782789519
-697160988 553487579
-983572688 909141891
494516659 521059525
240072440 265454603
-979881389 351558555
91549276 951039343
239450031 963294912
-283942091 750712226
-680496129 798672089
-558009679 977992508
15304331 505936657
732228334 266417410
-580385742 779305322
14385206 504258478
792843957 289541213
-666138403 494561257
-712568630 980580994
755815055 346821697
851080175 237489697
-631490512 979814163
537728580 359296144
371515056 815622891
756289424 285853128
200935165 438424862
-431582065 1770998
-907139404 151259013
405608322 145700924
-514147543 504997068
-349189439 835356483
774387914 588766629
-687076227 119494722
557919584 413092014
-340417255 8673835
-159932848 136351811
-650499354 556761882
-999688794 540486772
17017476 605784105
335856887 385547585
-298730768 858421351
-867095187 377261202
-283325091 633633894
-335089905 891851787
-666084347 445214236
756411926 56686968
497223110 442234554
795953879 208871792
-373986769 109476359
-743110254 416911004
726257816 83306557
-522760474 749390905
967974710 688804791
235894791 745491759
-733117902 569306873
-716086257 799442214
-412835611 908918574
392910056 708074406
753563470 259477943
262859323 632667825
48593748 89561635
872409466 13794464
-387991483 426630075
-819540131 168634783
-922198254 913686379
-496252786 759112110
-221479594 148380110
-106034750 336072880
43866537 320454300
-212501321 901598491
-234737302 308814218
-199038871 242580823
723506538 9330234
471079449 644898810
-799771828 777349931
-603531316 74716751
329580853 998976746
192141222 805726221
293607859 368173694
644493743 981201628
-193665511 432626632
518791924 594521615
131081095 454321694
747929553 222529673
-215678141 941892347
18909146 173221423
120739054 910118501
-113452334 588670735
202770657 901202990
-571950325 500290482
-519199629 33036209
-60467765 516370988
-448145600 325894245
-940578504 891281478
999264280 188815257
-260142590 462913248
-940517699 438486198
471522407 422885143
728803243 259744942
-92307654 281122911
201818748 586380256
435660982 49268493
248185145 520790900
-121177073 191117191
919920435 884980022
86006198 178313853
459436764 368001540
-86064598 685961053
-643044209 969543416
266906286 162920560
-696248177 682481744
509616019 571307936
157501368 593409590
600088221 137034195
822995248 124615891
-665603425 510441421
-428164734 640434150
160184901 602945364
-15750872 615839093
97410775 8900751
222026667 196973325
972975202 262470485
-228699985 845895813
-798651544 182986980
565247438 666541389
-574148189 5034890
-689090752 404003514
-267286402 632703499
212745115 140694126
395732096 337446366
192837821 412187195
-766986010 529155287
-880843543 955195357
240184280 393449548
-940868356 521029435
-255323298 233532212
719162622 762687499
299885755 315756680
-441919826 706423238
401775342 691863301
-581370428 821289580
-446908486 21544783
-255076995 381274191
-425247714 798871202
793699650 631478898
-540571134 550972039
81692876 382720079
44831648 426105839
215027266 259902547
181273740 889122962
585967539 372518984
-244223410 134006858
-215699735 148554683
-170132521 293698005
-385159787 553600552
-116597503 692005532
-117276830 289833137
-954246707 111380082
-483899066 263589722
-728122477 397596581
613296316 307244051
-174836217 468534223
324347649 440945152
362804504 247310647
537143784 427128163
-648523866 143426655
